Name,mechanism,model,x_eps,forward_correction,dataset,y_steps,y_eps,x_steps,feature,test/acc_mean,test/acc_ci
b684f4d8-5644-11ec-9ce4-b02628ead4aa,mbm,sage,0.01,True,cora,2,1.0,0,raw,34.741506646971935,1.8465657311669084
b6850482-5644-11ec-8d0d-b02628ead4aa,mbm,sage,0.01,True,cora,4,3.0,8,raw,69.37961595273264,1.7579394387001415
b685dc22-5644-11ec-80bc-b02628eae770,mbm,sage,0.01,True,cora,4,1.0,2,raw,53.42688330871492,2.8140694239291015
b685dc22-5644-11ec-962f-b02628eae770,mbm,sage,0.01,True,cora,2,inf,2,raw,61.004431314623346,2.312223042836049
b68625c4-5644-11ec-a0d0-b02628ea5944,mbm,sage,0.01,True,cora,16,3.0,2,raw,58.9069423929099,1.9874446085672055
b68633c0-5644-11ec-a7ef-b02628ea5944,mbm,sage,0.01,True,cora,8,3.0,0,raw,49.29098966026588,1.9649187592319137
b6866976-5644-11ec-bcbe-b02628e94326,mbm,sage,0.01,True,cora,16,1.0,16,raw,58.89217134416543,4.601550960118171
b686727c-5644-11ec-a59b-b02628e94326,mbm,sage,0.01,True,cora,2,inf,8,raw,66.58788774002954,1.7874815361890626
ba9bdb94-5645-11ec-ad3e-b02628eac520,mbm,sage,0.01,True,cora,2,2.0,0,raw,48.522895125553916,2.1279542097488893
cb7996ae-5645-11ec-8c3d-b02628c5fc10,mbm,sage,0.01,True,cora,4,2.0,0,raw,48.89217134416544,1.8984490398818359
cb7a35dc-5645-11ec-a440-b02628ea5944,mbm,sage,0.01,True,cora,2,0.5,16,raw,33.85524372230428,5.045051698670607
cbabb1c0-5645-11ec-93db-b02628eac520,mbm,sage,0.01,True,cora,16,inf,8,raw,63.82570162481536,2.0537296898079767
cbc2390e-5645-11ec-9f4a-b02628ead4aa,mbm,sage,0.01,True,cora,0,0.5,2,raw,20.472673559822745,2.268094534711965
d5e04098-5645-11ec-944f-b02628ead4aa,mbm,sage,0.01,True,cora,8,1.0,4,raw,56.30723781388478,3.76698670605613
d6316d56-5645-11ec-a3f0-b02628ea5944,mbm,sage,0.01,True,cora,2,0.5,8,raw,37.22304283604136,4.2989290989660205
d63b0e1a-5645-11ec-ac1e-b02628c5fc10,mbm,sage,0.01,True,cora,4,1.0,4,raw,55.24372230428361,1.728397341211224
d650d1d2-5645-11ec-a23b-b02628e94326,mbm,sage,0.01,True,cora,0,0.5,8,raw,21.58050221565731,4.882385524372227
d650dc68-5645-11ec-be4f-b02628e94326,mbm,sage,0.01,True,cora,16,1.0,0,raw,40.960118168389954,2.075701624815359
d662b014-5645-11ec-9ac8-b02628ea8f8c,mbm,sage,0.01,True,cora,0,2.0,4,raw,42.00886262924668,3.531573116691291
d662bdfc-5645-11ec-9e27-b02628ea8f8c,mbm,sage,0.01,True,cora,2,inf,16,raw,68.16838995568685,2.3934638109305837
d676beba-5645-11ec-9a72-b02628eae770,mbm,sage,0.01,True,cora,2,0.5,4,raw,33.64844903988183,4.6251846381093085
d676c810-5645-11ec-bc89-b02628eae770,mbm,sage,0.01,True,cora,4,3.0,4,raw,66.49926144756277,2.201624815361889
dfe608c0-5645-11ec-8f64-b02628eac520,mbm,sage,0.01,True,cora,16,inf,2,raw,57.488921713441655,2.194977843426873
e08ce2c6-5645-11ec-b75d-b02628ead4aa,mbm,sage,0.01,True,cora,0,1.0,2,raw,27.04579025110783,4.697562776957163
f88ca17c-5645-11ec-9d55-b02628eac520,mbm,sage,0.01,True,cora,8,2.0,16,raw,66.70605612998523,1.7433530280649876
f88d9bf4-5645-11ec-8a65-b02628ead4aa,mbm,sage,0.01,True,cora,8,1.0,16,raw,63.53028064992615,3.8781388478581995
f88d9dde-5645-11ec-a855-b02628ead4aa,mbm,sage,0.01,True,cora,2,2.0,8,raw,62.48153618906942,2.334379615952731
f88decee-5645-11ec-9de7-b02628e94326,mbm,sage,0.01,True,cora,4,0.5,0,raw,29.571639586410633,2.0901033973412115
f88def5a-5645-11ec-b17d-b02628e94326,mbm,sage,0.01,True,cora,8,3.0,2,raw,62.688330871491885,2.417836041358928
f88e54c2-5645-11ec-88e7-b02628ea8f8c,mbm,sage,0.01,True,cora,16,3.0,8,raw,67.04579025110783,1.3369645494830067
f88e586e-5645-11ec-9c36-b02628ea8f8c,mbm,sage,0.01,True,cora,16,1.0,8,raw,56.868537666174305,3.545605612998525
f88ea206-5645-11ec-885c-b02628ea5944,mbm,sage,0.01,True,cora,0,1.0,8,raw,33.45642540620384,2.9996307237813866
f88ea486-5645-11ec-b8f9-b02628ea5944,mbm,sage,0.01,True,cora,4,1.0,16,raw,56.63220088626292,4.5577917282127025
f88fa890-5645-11ec-ac0f-b02628eae770,mbm,sage,0.01,True,cora,0,inf,16,raw,66.46971935007386,2.312038404726742
f88fab10-5645-11ec-8b40-b02628eae770,mbm,sage,0.01,True,cora,16,2.0,8,raw,60.73855243722304,3.139586410635161
f89059f2-5645-11ec-9145-b02628c5fc10,mbm,sage,0.01,True,cora,8,0.5,8,raw,42.77695716395864,4.985967503692759
f8905c68-5645-11ec-8840-b02628c5fc10,mbm,sage,0.01,True,cora,16,3.0,0,raw,44.97784342688331,1.5588995568685355
ff5d6144-5645-11ec-b842-b02628eac520,mbm,sage,0.01,True,cora,4,2.0,2,raw,60.26587887740029,2.9915066469719385
