Name,model,forward_correction,y_steps,x_eps,feature,mechanism,dataset,y_eps,x_steps,test/acc_mean,test/acc_ci
646afeda-56f9-11ec-83c4-70b5e8d11ed4,sage,True,8,0.01,raw,mbm,lastfm,2.0,0,65.74816487859967,2.0078345567476
6573cc3a-56f9-11ec-941c-70b5e8d131da,sage,True,8,0.01,raw,mbm,lastfm,0.5,0,59.373235460191985,4.856437041219646
7991a63e-56f8-11ec-98c5-70b5e8d116c4,sage,True,8,0.01,raw,mbm,lastfm,0.5,16,65.00282326369282,3.645468661773002
7994a104-56f8-11ec-b4e8-70b5e8d116c4,sage,True,8,0.01,raw,mbm,lastfm,2.0,16,73.00395256916997,1.7140739695087532
7a036cd4-56fc-11ec-9ea6-70b5e8d116c4,sage,True,8,0.01,raw,mbm,lastfm,inf,2,63.738001129305474,2.5353613777526824
9a95bbf0-56f7-11ec-99a9-70b5e8efd0c6,sage,True,8,0.01,raw,mbm,lastfm,1.0,2,74.81084133258047,2.5242800677583332
9a95f9da-56f7-11ec-a4e5-70b5e8efd0c6,sage,True,8,0.01,raw,mbm,lastfm,3.0,2,75.33596837944664,2.6599378881987477
9a970f5a-56f7-11ec-a84e-70b5e8efd0c6,sage,True,8,0.01,raw,mbm,lastfm,1.0,0,63.224167137210614,2.7360248447205002
cbebbb36-56fd-11ec-aeef-70b5e8d1197c,sage,True,8,0.01,raw,mbm,lastfm,inf,4,65.82156973461322,3.778938452851488
ea65fd84-56fc-11ec-95f3-70b5e8d11ed4,sage,True,8,0.01,raw,mbm,lastfm,1.0,8,75.31902879728968,2.018845285149631
ec4443e4-56f8-11ec-a893-70b5e8d116c4,sage,True,8,0.01,raw,mbm,lastfm,3.0,0,64.4042913608131,3.037972896668556
0a022baa-56fc-11ec-b526-70b5e8d11bce,sage,True,16,0.01,raw,mbm,lastfm,3.0,8,70.91473743647657,2.6993929983060454
0b1fe24c-56f8-11ec-858f-70b5e8d116c4,sage,True,16,0.01,raw,mbm,lastfm,2.0,4,68.61095426312818,3.983907396950876
0b59572a-56f8-11ec-a9fc-70b5e8d116c4,sage,True,16,0.01,raw,mbm,lastfm,0.5,16,60.19762845849802,6.363777526821007
2771991a-56fb-11ec-912f-70b5e8d11de4,sage,True,16,0.01,raw,mbm,lastfm,1.0,2,66.58949745906267,2.490683229813655
2856a05a-56fb-11ec-9593-70b5e8efe420,sage,True,16,0.01,raw,mbm,lastfm,1.0,0,60.38396386222473,3.171019198193111
28eea846-56fb-11ec-80e1-70b5e8efe420,sage,True,16,0.01,raw,mbm,lastfm,2.0,8,70.4686617730096,3.121047430830039
33d5406a-56df-11ec-aa50-70b5e8eff056,sage,True,16,0.01,raw,mbm,lastfm,2.0,16,68.72953133822699,1.9631564088085796
3d640126-56f7-11ec-8593-70b5e8eff056,sage,True,16,0.01,raw,mbm,lastfm,inf,2,59.04009034443817,2.830110107284021
3d9205c6-56f7-11ec-92bb-70b5e8d11636,sage,True,16,0.01,raw,mbm,lastfm,1.0,4,70.41219649915303,1.7196499153020781
5ab8ab4a-56fd-11ec-9cd9-70b5e8d11ed4,sage,True,16,0.01,raw,mbm,lastfm,inf,0,52.32072275550536,2.2473884810841334
628dc5f2-56f9-11ec-82a5-70b5e8d1197c,sage,True,16,0.01,raw,mbm,lastfm,0.5,4,65.77639751552795,2.83568605307736
64679ff6-56f9-11ec-a282-70b5e8d11ed4,sage,True,16,0.01,raw,mbm,lastfm,1.0,16,67.95595708639186,2.6996047430830075
79820d6e-56f8-11ec-8174-70b5e8d116c4,sage,True,16,0.01,raw,mbm,lastfm,2.0,2,70.30491247882551,2.8093591191417246
79b57488-56f8-11ec-a570-70b5e8d116c4,sage,True,16,0.01,raw,mbm,lastfm,inf,16,63.14511575381141,1.855307735742521
79b7c4e0-56f8-11ec-ba92-70b5e8d116c4,sage,True,16,0.01,raw,mbm,lastfm,0.5,0,55.16092603049125,5.544889892715979
79fbfd96-56fc-11ec-9e11-70b5e8d116c4,sage,True,16,0.01,raw,mbm,lastfm,inf,4,65.32467532467533,2.41706662902315
7a06e788-56fc-11ec-a41c-70b5e8d116c4,sage,True,16,0.01,raw,mbm,lastfm,0.5,8,63.399209486166015,3.04361942405421
7a683eac-56fc-11ec-8865-70b5e8d11bce,sage,True,16,0.01,raw,mbm,lastfm,inf,8,64.55110107284021,2.530138339920949
97109b62-56f7-11ec-a844-70b5e8d116c8,sage,True,16,0.01,raw,mbm,lastfm,2.0,0,57.84867306606437,3.504587803500847
9987a01c-56fb-11ec-b1c6-70b5e8d11de4,sage,True,16,0.01,raw,mbm,lastfm,3.0,4,70.30491247882551,3.1341050254093687
cbef83b0-56fd-11ec-9e78-70b5e8d1197c,sage,True,16,0.01,raw,mbm,lastfm,1.0,8,68.92151326933936,2.982142857142861
d29508ec-56f9-11ec-9079-70b5e8d131da,sage,True,16,0.01,raw,mbm,lastfm,3.0,16,69.26030491247883,2.408385093167702
d32591a0-56f9-11ec-9462-70b5e8d11de4,sage,True,16,0.01,raw,mbm,lastfm,0.5,2,60.73969508752117,2.20821569734613
d42dda9e-56f9-11ec-806a-70b5e8d13fbc,sage,True,16,0.01,raw,mbm,lastfm,3.0,0,58.73517786561265,2.815076228119704
d439af9a-56f9-11ec-8985-70b5e8d13fbc,sage,True,16,0.01,raw,mbm,lastfm,3.0,2,69.87577639751552,3.004799548277809
